* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit einem evolutionären Algorithmus. Default: 500
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=2000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging;chargeColumn;fastCharge
5983;5;10851;10801;000:18:54:30;000:18:59:30;0;60;1;0;0;3147;1;1;-
5985;5;10851;10801;000:19:50:00;000:19:55:00;0;60;1;0;0;3147;1;1;-
5987;5;10801;10851;000:20:07:00;000:20:12:00;0;30;1;0;0;3176;1;1;-
5989;5;10851;10801;000:21:02:00;000:21:07:00;0;60;1;0;0;3147;1;1;-
5991;5;10801;10851;000:21:09:00;000:21:14:00;0;30;1;0;0;3176;1;1;-
5993;5;10851;10801;000:22:02:00;000:22:07:00;0;60;1;0;0;3147;1;1;-
5995;5;10801;10851;000:22:09:00;000:22:14:00;0;30;1;0;0;3176;1;1;-
5997;5;10851;10801;000:23:02:00;000:23:07:00;0;60;1;0;0;3147;1;1;-
5999;5;10801;10851;000:23:09:00;000:23:14:00;0;30;1;0;0;3176;1;1;-
6001;5;10851;10801;001:00:02:00;001:00:07:00;0;60;1;0;0;3147;1;1;-
6963;13;21871;20701;000:09:11:00;000:09:16:00;0;60;1;0;0;2661;1;1;-
6965;13;20701;21871;000:09:51:00;000:09:56:00;0;60;1;0;0;2683;1;1;-
6967;13;21871;20701;000:11:11:00;000:11:16:00;0;60;1;0;0;2661;1;1;-
6969;13;20701;21871;000:11:51:00;000:11:56:00;0;60;1;0;0;2683;1;1;-
6971;13;21871;20701;000:13:11:00;000:13:16:00;0;60;1;0;0;2661;1;1;-
6973;13;20701;21871;000:13:51:00;000:13:56:00;0;60;1;0;0;2683;1;1;-
6975;13;21871;20701;000:15:11:00;000:15:16:00;0;60;1;0;0;2661;1;1;-
6977;13;20701;21871;000:15:51:00;000:15:56:00;0;60;1;0;0;2683;1;1;-
6979;13;21871;20701;000:17:11:00;000:17:16:00;0;60;1;0;0;2661;1;1;-
6981;13;20701;21871;000:17:51:00;000:17:56:00;0;60;1;0;0;2683;1;1;-
5732;4;10451;60612;000:07:11:00;000:07:37:00;0;60;1;0;0;5926;1;1;-
*
$DEADRUNTIME:FromStopID;ToStopID;FromTime;ToTime;Distance;RunTime
1;10241;000:00:00:00;001:01:00:00;5404;720
1;10412;000:00:00:00;001:01:00:00;3139;600
1;10451;000:00:00:00;001:01:00:00;3121;540
1;10463;000:00:00:00;001:01:00:00;2616;360
1;10471;000:00:00:00;001:01:00:00;3148;540
1;10491;000:00:00:00;001:01:00:00;3279;540
1;10511;000:00:00:00;001:01:00:00;2785;420
1;10541;000:00:00:00;001:01:00:00;2931;420
1;10601;000:00:00:00;001:01:00:00;3899;420
1;10611;000:00:00:00;001:01:00:00;4230;600
1;10641;000:00:00:00;001:01:00:00;4188;900
1;10701;000:00:00:00;001:01:00:00;3893;420
1;10801;000:00:00:00;001:01:00:00;6195;840
1;10851;000:00:00:00;001:01:00:00;3291;360
1;10861;000:00:00:00;001:01:00:00;4134;780
1;10871;000:00:00:00;001:01:00:00;3046;420
1;11101;000:00:00:00;001:01:00:00;6804;840
1;18431;000:00:00:00;001:01:00:00;3411;480
1;18521;000:00:00:00;001:01:00:00;2604;420
1;20052;000:00:00:00;001:01:00:00;3842;540
1;20081;000:00:00:00;001:01:00:00;3328;480
1;20391;000:00:00:00;001:01:00:00;2643;420
1;20552;000:00:00:00;001:01:00:00;369;60
1;20662;000:00:00:00;001:01:00:00;2126;300
1;20701;000:00:00:00;001:01:00:00;2451;360
1;20711;000:00:00:00;001:01:00:00;2542;480
1;20872;000:00:00:00;001:01:00:00;3287;600
1;20901;000:00:00:00;001:01:00:00;3077;660
1;21871;000:00:00:00;001:01:00:00;5145;720
1;21931;000:00:00:00;001:01:00:00;2121;420
1;21982;000:00:00:00;001:01:00:00;2001;360
1;28081;000:00:00:00;001:01:00:00;3321;900
1;28341;000:00:00:00;001:01:00:00;2097;300
1;28861;000:00:00:00;001:01:00:00;3285;1200
1;30302;000:00:00:00;001:01:00:00;6130;660
1;30351;000:00:00:00;001:01:00:00;6448;840
1;30422;000:00:00:00;001:01:00:00;4992;480
1;30432;000:00:00:00;001:01:00:00;4738;480
1;30542;000:00:00:00;001:01:00:00;5235;540
1;30551;000:00:00:00;001:01:00:00;5586;600
1;30561;000:00:00:00;001:01:00:00;5802;780
1;30581;000:00:00:00;001:01:00:00;5981;720
1;30801;000:00:00:00;001:01:00:00;5962;600
1;30901;000:00:00:00;001:01:00:00;6692;840
1;30931;000:00:00:00;001:01:00:00;5224;600
1;30952;000:00:00:00;001:01:00:00;5680;540
1;30954;000:00:00:00;001:01:00:00;5717;600
1;31041;000:00:00:00;001:01:00:00;7495;600
1;31141;000:00:00:00;001:01:00:00;9012;1080
1;38031;000:00:00:00;001:01:00:00;8104;900
1;38091;000:00:00:00;001:01:00:00;5450;1500
1;38802;000:00:00:00;001:01:00:00;5932;1200
1;38962;000:00:00:00;001:01:00:00;5658;1080
1;40052;000:00:00:00;001:01:00:00;4904;720
1;40132;000:00:00:00;001:01:00:00;10194;1140
1;40151;000:00:00:00;001:01:00:00;9052;1020
1;40321;000:00:00:00;001:01:00:00;7097;1140
1;40401;000:00:00:00;001:01:00:00;5764;840
1;40451;000:00:00:00;001:01:00:00;6810;1140
1;40521;000:00:00:00;001:01:00:00;8250;780
1;40582;000:00:00:00;001:01:00:00;7388;720
1;40591;000:00:00:00;001:01:00:00;9508;1320
1;40611;000:00:00:00;001:01:00:00;10122;840
1;40621;000:00:00:00;001:01:00:00;10413;840
1;40641;000:00:00:00;001:01:00:00;10602;1260
1;48111;000:00:00:00;001:01:00:00;5546;780
1;48401;000:00:00:00;001:01:00:00;6032;1500
1;50021;000:00:00:00;001:01:00:00;6159;780
1;50052;000:00:00:00;001:01:00:00;5978;780
1;50103;000:00:00:00;001:01:00:00;6733;840
1;50232;000:00:00:00;001:01:00:00;6579;780
1;50411;000:00:00:00;001:01:00:00;8912;1500
1;58401;000:00:00:00;001:01:00:00;8121;1200
1;60021;000:00:00:00;001:01:00:00;5469;660
1;60141;000:00:00:00;001:01:00:00;6924;780
1;60201;000:00:00:00;001:01:00:00;7779;900
1;60321;000:00:00:00;001:01:00:00;7944;1560
1;60351;000:00:00:00;001:01:00:00;8856;1380
1;60482;000:00:00:00;001:01:00:00;8882;1080
1;60501;000:00:00:00;001:01:00:00;9042;1380
1;60503;000:00:00:00;001:01:00:00;9001;1380
1;60541;000:00:00:00;001:01:00:00;9355;1500
1;60612;000:00:00:00;001:01:00:00;6228;780
1;60631;000:00:00:00;001:01:00:00;6625;780
1;60651;000:00:00:00;001:01:00:00;8060;1500
1;68531;000:00:00:00;001:01:00:00;8844;1020
1;68621;000:00:00:00;001:01:00:00;8024;1500
1;80001;000:00:00:00;001:01:00:00;4295;780
1;80002;000:00:00:00;001:01:00:00;4256;600
1;80004;000:00:00:00;001:01:00:00;4278;780
1;90002;000:00:00:00;001:01:00:00;50;60
1;90010;000:00:00:00;001:01:00:00;4924;660
1;90020;000:00:00:00;001:01:00:00;5070;660
1;90030;000:00:00:00;001:01:00:00;5440;780
1;90052;000:00:00:00;001:01:00:00;5161;720
1;90054;000:00:00:00;001:01:00:00;4460;660
1;90060;000:00:00:00;001:01:00:00;4514;660
1;90061;000:00:00:00;001:01:00:00;4460;660
1;98152;000:00:00:00;001:01:00:00;5227;1200
1;98302;000:00:00:00;001:01:00:00;5581;960
10241;1;000:00:00:00;001:01:00:00;5301;960
10241;10412;000:00:00:00;001:01:00:00;3242;480
10241;10451;000:00:00:00;001:01:00:00;3855;540
10241;10463;000:00:00:00;001:01:00:00;4494;780
10241;10471;000:00:00:00;001:01:00:00;3900;540
10241;10491;000:00:00:00;001:01:00:00;3958;540
10241;10511;000:00:00:00;001:01:00:00;3261;480
10241;10541;000:00:00:00;001:01:00:00;3755;540
10241;10601;000:00:00:00;001:01:00:00;5393;660
10241;10611;000:00:00:00;001:01:00:00;5725;720
10241;10641;000:00:00:00;001:01:00:00;5682;720
10241;10701;000:00:00:00;001:01:00:00;6154;720
10241;10801;000:00:00:00;001:01:00:00;9626;1020
10241;10851;000:00:00:00;001:01:00:00;6763;780
10241;10861;000:00:00:00;001:01:00:00;7594;840
10241;10871;000:00:00:00;001:01:00:00;3400;540
10241;11101;000:00:00:00;001:01:00:00;3857;480
10241;18431;000:00:00:00;001:01:00:00;3514;540
10241;18521;000:00:00:00;001:01:00:00;3328;480
10241;20052;000:00:00:00;001:01:00:00;3223;480
10241;20081;000:00:00:00;001:01:00:00;3070;420
10241;20391;000:00:00:00;001:01:00:00;3220;480
10241;20552;000:00:00:00;001:01:00:00;4979;780
10241;20662;000:00:00:00;001:01:00:00;6996;780
10241;20701;000:00:00:00;001:01:00:00;7254;780
10241;20711;000:00:00:00;001:01:00:00;7345;780
10241;20872;000:00:00:00;001:01:00:00;5652;720
10241;20901;000:00:00:00;001:01:00:00;5432;660
10241;21871;000:00:00:00;001:01:00:00;9948;1020
10241;21931;000:00:00:00;001:01:00:00;5835;660
10241;21982;000:00:00:00;001:01:00:00;6086;780
10241;28081;000:00:00:00;001:01:00:00;3063;420
10241;28341;000:00:00:00;001:01:00:00;3328;480
10241;28861;000:00:00:00;001:01:00:00;5640;780
10241;30302;000:00:00:00;001:01:00:00;5361;780
10241;30351;000:00:00:00;001:01:00:00;6566;840
10241;30422;000:00:00:00;001:01:00:00;5401;660
10241;30432;000:00:00:00;001:01:00:00;5656;720
10241;30542;000:00:00:00;001:01:00:00;6270;780
10241;30551;000:00:00:00;001:01:00:00;6344;840
10241;30561;000:00:00:00;001:01:00:00;6342;840
10241;30581;000:00:00:00;001:01:00:00;6739;900
10241;30801;000:00:00:00;001:01:00:00;7011;840
10241;30901;000:00:00:00;001:01:00:00;7717;900
10241;30931;000:00:00:00;001:01:00:00;6356;780
10241;30952;000:00:00:00;001:01:00:00;5963;780
10241;30954;000:00:00:00;001:01:00:00;6000;780
10241;31041;000:00:00:00;001:01:00:00;8581;900
10241;31141;000:00:00:00;001:01:00:00;10098;1080
10241;38031;000:00:00:00;001:01:00:00;9165;1020
10241;38091;000:00:00:00;001:01:00:00;4568;660
10241;38802;000:00:00:00;001:01:00:00;6956;840
10241;38962;000:00:00:00;001:01:00:00;6682;840
10241;40052;000:00:00:00;001:01:00:00;4022;540
10241;40132;000:00:00:00;001:01:00:00;9840;1020
10241;40151;000:00:00:00;001:01:00:00;8386;1020
10241;40321;000:00:00:00;001:01:00:00;5181;720
10241;40401;000:00:00:00;001:01:00:00;4769;660
10241;40451;000:00:00:00;001:01:00:00;5928;780
10241;40521;000:00:00:00;001:01:00:00;11007;1260
10241;40582;000:00:00:00;001:01:00:00;7595;960
10241;40591;000:00:00:00;001:01:00:00;9324;1140
10241;40611;000:00:00:00;001:01:00:00;9793;1080
10241;40621;000:00:00:00;001:01:00:00;10084;1140
10241;40641;000:00:00:00;001:01:00:00;10248;1080
10241;48111;000:00:00:00;001:01:00:00;4664;660
10241;48401;000:00:00:00;001:01:00:00;5037;720
10241;50021;000:00:00:00;001:01:00:00;3100;480
10241;50052;000:00:00:00;001:01:00:00;3313;540
10241;50103;000:00:00:00;001:01:00:00;3674;540
10241;50232;000:00:00:00;001:01:00:00;3520;540
10241;50411;000:00:00:00;001:01:00:00;5853;840
10241;58401;000:00:00:00;001:01:00:00;5062;660
10241;60021;000:00:00:00;001:01:00:00;2410;360
10241;60141;000:00:00:00;001:01:00:00;3865;540
10241;60201;000:00:00:00;001:01:00:00;4720;600
10241;60321;000:00:00:00;001:01:00:00;4885;660
10241;60351;000:00:00:00;001:01:00:00;5797;720
10241;60482;000:00:00:00;001:01:00:00;5823;780
10241;60501;000:00:00:00;001:01:00:00;5983;900
10241;60503;000:00:00:00;001:01:00:00;5942;840
10241;60541;000:00:00:00;001:01:00:00;6296;840
10241;60612;000:00:00:00;001:01:00:00;3169;480
10241;60631;000:00:00:00;001:01:00:00;3566;480
10241;60651;000:00:00:00;001:01:00:00;5001;720
10241;68531;000:00:00:00;001:01:00:00;5785;780
10241;68621;000:00:00:00;001:01:00:00;5207;660
10241;80001;000:00:00:00;001:01:00:00;3183;480
10241;80002;000:00:00:00;001:01:00:00;3144;480
10241;80004;000:00:00:00;001:01:00:00;3166;480
10241;90002;000:00:00:00;001:01:00:00;5323;720
10241;90010;000:00:00:00;001:01:00:00;3097;480
10241;90020;000:00:00:00;001:01:00:00;3110;480
10241;90030;000:00:00:00;001:01:00:00;3017;480
10241;90052;000:00:00:00;001:01:00:00;3382;600
10241;90054;000:00:00:00;001:01:00:00;3415;540
10241;90060;000:00:00:00;001:01:00:00;3427;540
10241;90061;000:00:00:00;001:01:00:00;3415;540
10241;98152;000:00:00:00;001:01:00:00;4064;600
10241;98302;000:00:00:00;001:01:00:00;3710;600
10412;1;000:00:00:00;001:01:00:00;3202;420
10412;10241;000:00:00:00;001:01:00:00;3174;360
10412;10451;000:00:00:00;001:01:00:00;613;120
10412;10463;000:00:00:00;001:01:00:00;1756;240
10412;10471;000:00:00:00;001:01:00:00;713;120
10412;10491;000:00:00:00;001:01:00:00;716;120
10412;10511;000:00:00:00;001:01:00:00;354;120
10412;10541;000:00:00:00;001:01:00:00;1028;180
10412;10601;000:00:00:00;001:01:00:00;2486;300
10412;10611;000:00:00:00;001:01:00:00;2818;360
10412;10641;000:00:00:00;001:01:00:00;2775;360
10412;10701;000:00:00:00;001:01:00:00;3247;360
10412;10801;000:00:00:00;001:01:00:00;6719;660
10412;10851;000:00:00:00;001:01:00:00;3856;420
10412;10861;000:00:00:00;001:01:00:00;4600;480
10412;10871;000:00:00:00;001:01:00:00;215;60
10412;11101;000:00:00:00;001:01:00:00;4991;480
10412;18431;000:00:00:00;001:01:00:00;272;60
10412;18521;000:00:00:00;001:01:00:00;628;120
10412;20052;000:00:00:00;001:01:00:00;2990;360
10412;20081;000:00:00:00;001:01:00:00;2837;300
10412;20391;000:00:00:00;001:01:00:00;2757;360
10412;20552;000:00:00:00;001:01:00:00;2808;420
10412;20662;000:00:00:00;001:01:00:00;4247;480
10412;20701;000:00:00:00;001:01:00:00;4347;420
10412;20711;000:00:00:00;001:01:00:00;4438;480
10412;20872;000:00:00:00;001:01:00:00;5419;600
10412;20901;000:00:00:00;001:01:00:00;5199;540
10412;21871;000:00:00:00;001:01:00:00;7041;720
10412;21931;000:00:00:00;001:01:00:00;4496;540
10412;21982;000:00:00:00;001:01:00:00;4256;540
10412;28081;000:00:00:00;001:01:00:00;2830;300
10412;28341;000:00:00:00;001:01:00:00;1229;240
10412;28861;000:00:00:00;001:01:00:00;5407;660
10412;30302;000:00:00:00;001:01:00:00;5128;600
10412;30351;000:00:00:00;001:01:00:00;6333;720
10412;30422;000:00:00:00;001:01:00:00;5168;540
10412;30432;000:00:00:00;001:01:00:00;5423;600
10412;30542;000:00:00:00;001:01:00:00;6037;660
10412;30551;000:00:00:00;001:01:00:00;6111;720
10412;30561;000:00:00:00;001:01:00:00;6109;720
10412;30581;000:00:00:00;001:01:00:00;6506;780
10412;30801;000:00:00:00;001:01:00:00;6778;720
10412;30901;000:00:00:00;001:01:00:00;7484;780
10412;30931;000:00:00:00;001:01:00:00;6123;660
10412;30952;000:00:00:00;001:01:00:00;5730;600
10412;30954;000:00:00:00;001:01:00:00;5767;660
10412;31041;000:00:00:00;001:01:00:00;8348;720
10412;31141;000:00:00:00;001:01:00:00;9865;960
10412;38031;000:00:00:00;001:01:00:00;8932;840
10412;38091;000:00:00:00;001:01:00:00;4335;480
10412;38802;000:00:00:00;001:01:00:00;6723;720
10412;38962;000:00:00:00;001:01:00:00;6449;720
10412;40052;000:00:00:00;001:01:00:00;3789;420
10412;40132;000:00:00:00;001:01:00:00;9640;900
10412;40151;000:00:00:00;001:01:00:00;8498;900
10412;40321;000:00:00:00;001:01:00:00;5982;660
10412;40401;000:00:00:00;001:01:00:00;4649;540
10412;40451;000:00:00:00;001:01:00:00;5695;660
10412;40521;000:00:00:00;001:01:00:00;10828;1140
10412;40582;000:00:00:00;001:01:00:00;7362;840
10412;40591;000:00:00:00;001:01:00:00;9145;1020
10412;40611;000:00:00:00;001:01:00:00;9593;960
10412;40621;000:00:00:00;001:01:00:00;9884;960
10412;40641;000:00:00:00;001:01:00:00;10048;960
10412;48111;000:00:00:00;001:01:00:00;4431;540
10412;48401;000:00:00:00;001:01:00:00;4917;600
10412;50021;000:00:00:00;001:01:00:00;3951;480
10412;50052;000:00:00:00;001:01:00:00;4164;480
10412;50103;000:00:00:00;001:01:00:00;4525;540
10412;50232;000:00:00:00;001:01:00:00;4371;480
10412;50411;000:00:00:00;001:01:00:00;6704;780
10412;58401;000:00:00:00;001:01:00:00;5913;660
10412;60021;000:00:00:00;001:01:00:00;3261;360
10412;60141;000:00:00:00;001:01:00:00;4716;480
10412;60201;000:00:00:00;001:01:00:00;5571;540
10412;60321;000:00:00:00;001:01:00:00;5736;600
10412;60351;000:00:00:00;001:01:00:00;6648;720
10412;60482;000:00:00:00;001:01:00:00;6674;780
10412;60501;000:00:00:00;001:01:00:00;6834;840
10412;60503;000:00:00:00;001:01:00:00;6793;780
10412;60541;000:00:00:00;001:01:00:00;7147;780
10412;60612;000:00:00:00;001:01:00:00;4020;420
10412;60631;000:00:00:00;001:01:00:00;4417;480
10412;60651;000:00:00:00;001:01:00:00;5852;720
10412;68531;000:00:00:00;001:01:00:00;6636;720
10412;68621;000:00:00:00;001:01:00:00;5964;660
10412;80001;000:00:00:00;001:01:00:00;2950;360
10412;80002;000:00:00:00;001:01:00:00;2911;360
10412;80004;000:00:00:00;001:01:00:00;2933;360
10412;90002;000:00:00:00;001:01:00:00;3152;420
10412;90010;000:00:00:00;001:01:00:00;2864;360
10412;90020;000:00:00:00;001:01:00:00;2877;360
10412;90030;000:00:00:00;001:01:00:00;3247;480
10412;90052;000:00:00:00;001:01:00:00;3612;480
10412;90054;000:00:00:00;001:01:00:00;3345;360
10412;90060;000:00:00:00;001:01:00:00;3399;420
10412;90061;000:00:00:00;001:01:00:00;3345;360
10412;98152;000:00:00:00;001:01:00:00;4112;480
10412;98302;000:00:00:00;001:01:00:00;4466;540
10451;1;000:00:00:00;001:01:00:00;3104;360
10451;10241;000:00:00:00;001:01:00:00;3810;420
10451;10412;000:00:00:00;001:01:00:00;636;120
10451;10463;000:00:00:00;001:01:00:00;1318;240
10451;10471;000:00:00:00;001:01:00:00;100;60
10451;10491;000:00:00:00;001:01:00:00;165;60
10451;10511;000:00:00:00;001:01:00:00;990;180
10451;10541;000:00:00:00;001:01:00:00;590;120
10451;10601;000:00:00:00;001:01:00:00;2049;240
10451;10611;000:00:00:00;001:01:00:00;2380;300
10451;10641;000:00:00:00;001:01:00:00;2338;300
10451;10701;000:00:00:00;001:01:00:00;2809;360
10451;10801;000:00:00:00;001:01:00:00;6281;660
10451;10851;000:00:00:00;001:01:00:00;3418;420
10451;10861;000:00:00:00;001:01:00:00;4162;480
10451;10871;000:00:00:00;001:01:00:00;851;120
10451;11101;000:00:00:00;001:01:00:00;4554;480
10451;18431;000:00:00:00;001:01:00:00;791;120
10451;18521;000:00:00:00;001:01:00:00;1017;180
10451;20052;000:00:00:00;001:01:00:00;3626;420
10451;20081;000:00:00:00;001:01:00:00;3473;360
10451;20391;000:00:00:00;001:01:00:00;3138;420
10451;20552;000:00:00:00;001:01:00:00;3289;360
10451;20662;000:00:00:00;001:01:00:00;3809;420
10451;20701;000:00:00:00;001:01:00:00;3909;420
10451;20711;000:00:00:00;001:01:00:00;4000;420
10451;20872;000:00:00:00;001:01:00:00;5952;660
10451;20901;000:00:00:00;001:01:00:00;5732;600
10451;21871;000:00:00:00;001:01:00:00;6603;660
10451;21931;000:00:00:00;001:01:00:00;4976;540
10451;21982;000:00:00:00;001:01:00:00;4737;480
10451;28081;000:00:00:00;001:01:00:00;3466;360
10451;28341;000:00:00:00;001:01:00:00;1581;300
10451;28861;000:00:00:00;001:01:00:00;5940;720
10451;30302;000:00:00:00;001:01:00:00;5764;720
10451;30351;000:00:00:00;001:01:00:00;6969;780
10451;30422;000:00:00:00;001:01:00:00;5804;600
10451;30432;000:00:00:00;001:01:00:00;6059;660
10451;30542;000:00:00:00;001:01:00:00;6673;720
10451;30551;000:00:00:00;001:01:00:00;6747;780
10451;30561;000:00:00:00;001:01:00:00;6745;780
10451;30581;000:00:00:00;001:01:00:00;7142;840
10451;30801;000:00:00:00;001:01:00:00;7414;780
10451;30901;000:00:00:00;001:01:00:00;8120;840
10451;30931;000:00:00:00;001:01:00:00;6759;720
10451;30952;000:00:00:00;001:01:00:00;6366;660
10451;30954;000:00:00:00;001:01:00:00;6403;720
10451;31041;000:00:00:00;001:01:00:00;8984;780
10451;31141;000:00:00:00;001:01:00:00;10501;1020
10451;38031;000:00:00:00;001:01:00:00;9568;900
10451;38091;000:00:00:00;001:01:00:00;4971;540
10451;38802;000:00:00:00;001:01:00:00;7359;780
10451;38962;000:00:00:00;001:01:00:00;7085;780
10451;40052;000:00:00:00;001:01:00:00;4425;480
10451;40132;000:00:00:00;001:01:00:00;10276;960
10451;40151;000:00:00:00;001:01:00:00;9134;960
10451;40321;000:00:00:00;001:01:00:00;6618;720
10451;40401;000:00:00:00;001:01:00:00;5285;600
10451;40451;000:00:00:00;001:01:00:00;6331;720
10451;40521;000:00:00:00;001:01:00:00;11354;1200
10451;40582;000:00:00:00;001:01:00:00;7998;900
10451;40591;000:00:00:00;001:01:00:00;9781;1080
10451;40611;000:00:00:00;001:01:00:00;10229;1020
10451;40621;000:00:00:00;001:01:00:00;10520;1020
10451;40641;000:00:00:00;001:01:00:00;10684;1020
10451;48111;000:00:00:00;001:01:00:00;5067;600
10451;48401;000:00:00:00;001:01:00:00;5553;660
10451;50021;000:00:00:00;001:01:00:00;4587;540
10451;50052;000:00:00:00;001:01:00:00;4800;540
10451;50103;000:00:00:00;001:01:00:00;5161;600
10451;50232;000:00:00:00;001:01:00:00;5007;540
10451;50411;000:00:00:00;001:01:00:00;7340;840
10451;58401;000:00:00:00;001:01:00:00;6549;720
10451;60021;000:00:00:00;001:01:00:00;3897;420
10451;60141;000:00:00:00;001:01:00:00;5352;540
10451;60201;000:00:00:00;001:01:00:00;6207;600
10451;60321;000:00:00:00;001:01:00:00;6372;660
10451;60351;000:00:00:00;001:01:00:00;7284;780
10451;60482;000:00:00:00;001:01:00:00;7310;840
10451;60501;000:00:00:00;001:01:00:00;7470;900
10451;60503;000:00:00:00;001:01:00:00;7429;840
10451;60541;000:00:00:00;001:01:00:00;7783;840
10451;60612;000:00:00:00;001:01:00:00;4656;540
10451;60631;000:00:00:00;001:01:00:00;5053;540
10451;60651;000:00:00:00;001:01:00:00;6488;780
10451;68531;000:00:00:00;001:01:00:00;7272;780
10451;68621;000:00:00:00;001:01:00:00;6600;720
10451;80001;000:00:00:00;001:01:00:00;3586;420
10451;80002;000:00:00:00;001:01:00:00;3547;420
10451;80004;000:00:00:00;001:01:00:00;3569;420
10451;90002;000:00:00:00;001:01:00:00;3129;360
10451;90010;000:00:00:00;001:01:00:00;3500;420
10451;90020;000:00:00:00;001:01:00:00;3513;420
10451;90030;000:00:00:00;001:01:00:00;3883;540
10451;90052;000:00:00:00;001:01:00:00;4248;540
10451;90054;000:00:00:00;001:01:00:00;3981;420
10451;90060;000:00:00:00;001:01:00:00;4035;480
10451;90061;000:00:00:00;001:01:00:00;3981;420
10451;98152;000:00:00:00;001:01:00:00;4748;540
10451;98302;000:00:00:00;001:01:00:00;5102;600
10463;1;000:00:00:00;001:01:00:00;2603;360
10463;10241;000:00:00:00;001:01:00:00;4664;480
10463;10412;000:00:00:00;001:01:00:00;1785;240
10463;10451;000:00:00:00;001:01:00:00;1357;240
10463;10471;000:00:00:00;001:01:00:00;1310;180
10463;10491;000:00:00:00;001:01:00:00;1482;480
10463;10511;000:00:00:00;001:01:00:00;1845;240
10463;10541;000:00:00:00;001:01:00:00;1363;240
10463;10601;000:00:00:00;001:01:00:00;1283;180
10463;10611;000:00:00:00;001:01:00:00;1614;240
10463;10641;000:00:00:00;001:01:00:00;1572;240
10463;10701;000:00:00:00;001:01:00:00;2043;240
10463;10801;000:00:00:00;001:01:00:00;5780;660
10463;10851;000:00:00:00;001:01:00:00;2652;300
10463;10861;000:00:00:00;001:01:00:00;3661;480
10463;10871;000:00:00:00;001:01:00:00;1705;240
10463;11101;000:00:00:00;001:01:00:00;4702;480
10463;18431;000:00:00:00;001:01:00:00;2057;300
10463;18521;000:00:00:00;001:01:00:00;1790;300
10463;20052;000:00:00:00;001:01:00:00;4480;480
10463;20081;000:00:00:00;001:01:00:00;4327;420
10463;20391;000:00:00:00;001:01:00:00;3911;480
10463;20552;000:00:00:00;001:01:00:00;2972;360
10463;20662;000:00:00:00;001:01:00:00;3308;420
10463;20701;000:00:00:00;001:01:00:00;3408;420
10463;20711;000:00:00:00;001:01:00:00;3499;420
10463;20872;000:00:00:00;001:01:00:00;5875;540
10463;20901;000:00:00:00;001:01:00:00;5655;540
10463;21871;000:00:00:00;001:01:00:00;6102;660
10463;21931;000:00:00:00;001:01:00:00;4666;540
10463;21982;000:00:00:00;001:01:00:00;4427;480
10463;28081;000:00:00:00;001:01:00:00;4320;420
10463;28341;000:00:00:00;001:01:00:00;2367;360
10463;28861;000:00:00:00;001:01:00:00;5863;600
10463;30302;000:00:00:00;001:01:00:00;6618;780
10463;30351;000:00:00:00;001:01:00:00;7823;660
10463;30422;000:00:00:00;001:01:00:00;6658;480
10463;30432;000:00:00:00;001:01:00:00;6913;480
